giornata,squadra_casa,squadra_ospite,data_ora,squadra,player_id,nome_forum,titolare_previsto,ballottaggio_pct,indisponibile,motivo_indisponibilita,voto_consigliato,commento_voto,rigorista,tira_punizioni,tira_angoli
1,UDI,COM,2026-08-22T16:30:00Z,COM,5036,Caqueret,,,False,,3,"Crediamo avrà spazio nel corso della gara, ma non contate su un suo voto al 100%. Nè consigliato nè sconsigliato",False,False,False
1,UDI,COM,2026-08-22T16:30:00Z,COM,7357,Lahdo,,,False,,2,Sta cominciando a integrarsi nei meccanismi di Fabregas ma aspettiamo segnali chiari prima di metterlo tra gli schierabili,False,False,False
1,UDI,COM,2026-08-22T16:30:00Z,COM,7017,Douvikas,,,False,,3,"Apparso appesantito all'ultima uscita dopo un ottimo precampionato, non ci aspettiamo una partita facile. Schierabile ma non è la partita in cui vi promettiamo il bonus garantito",True,False,False
1,UDI,COM,2026-08-22T16:30:00Z,COM,6967,Diao,False,20,False,,3,POSSIBILI SORPRESE,False,False,False
1,UDI,COM,2026-08-22T16:30:00Z,COM,,Gabrielloni,,,False,,2,"Se giocasse 10 minuti avrebbe più possibilità di segnare di Morata in 90, ma non giocherà",False,False,False
1,UDI,COM,2026-08-22T16:30:00Z,COM,7128,Kuhn,,,False,,2,"Nella lista dei bocciati, sta a lui farci ricredere",False,False,False
1,UDI,COM,2026-08-22T16:30:00Z,COM,313,Morata,,,False,,1,Abbiamo perso le speranze che possa farci ricredere,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,133,Skorupski,,,False,,3,"Il nostro portierone è apparso decisamente in forma durante il precampionato, tuttavia un gol è da mettere in conto, dati i dubbi che coinvolgono la nostra difesa. Potrebbe tornare buono per il modificatore.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,7172,Pessina,,,False,,1,Portiere di riserva.,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,,Franceschelli,,,False,,1,"Terzo portiere, se non scoppia un'epidemia di peste bubbonica non gioca.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,4734,Miranda,,,False,,3,"Buone impressioni dal precampionato, schierabile in quanto potrebbe portare una sufficienza abbondante e, perché no, anche un asssist!",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,4433,Zortea,,,False,,3,"Come il compagno, forse un pò meno perché dalla sua parte graviterà Zaccagni.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,5678,Holm,,,False,,2,"Un po' sparito dai radar ultimamente a causa di qualche suo solito problema fisico, potrebbe giocare una manciata di minuti nella ripresa, ma il voto è tutt'altro che certo.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,7326,Helland,True,55,False,,2,"Approfondimento tra gli ""Sconsigliati"" .",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,7212,Heggem,,,False,,2,"Approfondimento tra gli ""Sconsigliati"" .",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,7068,Vitik,False,45,True,,2,"Approfondimento tra gli ""Sconsigliati"" .",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,7483,Alhassane,,,False,,2,"Il giovane terzino deve ancora entrare negli automatismi della squadra. Di lui per ora incuriosice più il fatto che sia naturalizzato nigerino (sì, sì, proprio del Niger, non ne ricordo altri in Italia...), seppure sia nato in Nigeria e abbia la cittadinanza spagnola.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,5498,Casale,,,False,,2,"Da evitare, in odore di cessione.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,487,De Silvestri,,,False,,2,"Difficile che il totem scenda in campo, molto difficile.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,2167,Orsolini,,,False,,4,"Approfondimento tra i ""Consigliati"" .",True,True,True
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,6844,Rowe,True,65,False,,4,"Approfondimento tra i ""Consigliati"" .",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,184,Bernardeschi,True,70,False,,3,"Berna è schierabile, nella posizione ibrida tra centrocampo e attacco potrebbe sfruttare le eventuali falle di una difesa della Lazio ancora da registrare. Suo anche qualche calcio piazzato.",True,True,True
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,4436,Cambiaghi,False,35,False,,3,"Approfondimento tra le ""Possibili Sorprese"" .",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,5858,Ferguson,False,35,False,,3,"Sembra carico, da capire se giocherà mediano oppure avrà licenza di inserirsi. Come M al Mantra, in assenza di profili più offensivi, si può schierare senza grossi patemi.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,6054,Moro,False,20,False,,3,"In ballottaggio, dovrebbe comunque andare a voto e portare un minimo di geometrie nel centrocampo rossoblu.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,7528,Amondarain,,,False,,3,"Il giovane argentino sta pian piano cercando di capire il calcio italiano, inizalmente si pensava potesse essere schierato da mediano, ma le ultime indicazioni fanno pensare che il mister lo veda più come mezzala. Con copertura, può essere l'azzardo di giornata.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,5298,Pobega,False,20,False,,3,Il buon Tommaso potrebbe entrare nella ripresa al posto di una mezzala.,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,6225,El Azzouzi,False,25,False,,2,"Oussama sembra essere entrato nelle grazie del Mister, che lo ha spesso schierato titolare nel precampionato. Tuttavia è sembrato un pò leggerino per la Serie A, guarderemmo altrove in attesa di segnali positivi.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,2765,Odgaard,False,30,False,,2,"Indietro nel ballottaggio con Bernardeschi, da schierare solo con copertura, ma crediamo che per questa giornata abbiate di meglio in rosa.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,,Piccoli,True,60,False,,3,"Approfondimento tra le ""Possibili Sorprese"" .",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,BOL,6675,Dovbyk,False,40,False,,2,"Approfondimento tra gli ""Sconsigliati"" .",True,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,6482,Mandas,,,False,,2,"La difesa, nella prima gara ufficiale e nel precampionato, ha mostrato più di una lacuna, soprattutto se presa in velocità a campo aperto. In queste condizioni, se non ci saranno correttivi tattici, crediamo che il rischio di subire più di un gol sia elevato.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,7337,Motta,,,False,,2,,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,7534,Renzetti,,,False,,2,,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,4817,Pedraza,,,False,,3,"Fino a questo momento non ha messo in mostra particolari spunti offensivi, ma almeno è sembrato leggermente più disciplinato tatticamente rispetto ai compagni di reparto. L'impatto con il campionato rischia di non essere tra i più semplici, ma in questa gara non ci sentiamo di sconsigliarlo apertamente.",False,False,True
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,7131,Floriani,,,False,,3,"Potrebbe avere spazio nella ripresa e magari cercare un po' di spinta sulla fascia. Tenetelo in considerazione se non avete di meglio da schierare e cercate una sorpresa positiva, ma con una certa dose di rischio.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,7012,Provstgaard,,,False,,2,"Gara in cui tatticamente potrebbe soffrire gli spazi aperti e le ripartenze del Bologna, la speranza è che possa sopperire con il fisico e il piazzamento nei duelli. In generale, per quanto visto finora, sembra essere un po' penalizzato dall'atteggiamento tattico di Gattuso.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,6320,Doekhi,,,False,,2,"Per lui possono valere le stesse considerazioni fatte su Provstgaard, con l'aggiunta di una certa lentezza strutturale e maggiore difficoltà nella lettura dell'azione. Potrebbe farsi vedere in area avversaria su palla inattiva, ma questo aspetto non rende meno rischiosa l'idea di schierarlo.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,2263,Lazzari,,,False,,2,"In concorrenza con Floriani per un po' di spazio nella ripresa, anche lui potrebbe offrire una discreta spinta offensiva, ma con molti più rischi in fase di copertura.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,2188,Marusic,,,False,,2,"Approfondimento tra gli "" Sconsigliati """,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,2728,Pellegrini,,,False,,2,,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,460,Romagnoli,,,False,,2,,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,632,Zaccagni,,,False,,3,"Può essere una buona scelta nelle vostre formazioni, a patto che si convinca di attaccare di più la porta e abbassarsi meno a centrocampo per venire a prendere qualche pallone giocabile. Al momento lo abbiamo visto fare entrambe le cose, quindi, in una gara difficile, non possiamo consigliarlo apertamente.",True,True,True
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,7314,Taylor,,,False,,3,"Lo scorso anno ha punito il Bologna con una bella doppietta, giocando in una posizione più propositiva rispetto a quella vista in avvio di stagione. Attualmente risulta più sacrificato nel lavoro di costruzione e copertura, ma ha sempre le qualità tecniche e di inserimento necessarie per rendersi pericoloso.",True,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,,Frattesi,False,45,False,,3,"Approfondimento tra le "" Possibili sorprese """,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,6629,Dele Bashiru,True,55,False,,3,"Uno dei meno peggio nella gara di Coppa Italia, ha messo in mostra qualche buona accelerazione, vanificata come sempre dai limiti tecnici. Con queste caratteristiche potrebbe sfruttare qualche spazio in ripartenza, anche se non lo aspetta una gara facile, che molto probabilmente vedrà anche la staffetta con Frattesi.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,5500,Cancellieri,,,False,,2,"Brutta prestazione in Coppa Italia, con pochi affondi utili e tanti errori, conditi da una certa dose di supponenza e arroganza tattica. Ancora non riesce a incidere in modo positivo, soprattutto quando si trova in condizione di concludere a rete.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,4459,Rovella,,,False,,2,"Ha iniziato la stagione cercando di creare gioco, ma troppo spesso trovandosi a inseguire gli avversari lanciati verso la porta. Temiamo che anche in questa gara il copione possa ripetersi, con alto rischio di cartellino.",False,True,True
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,6191,Belahyane,,,False,,2,,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,,Galassi,,,False,,2,,False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,7313,Ratkov,False,40,False,,2,"La speranza è che, partendo da titolare o dalla panchina, possa combinare qualcosa di buono, come intravisto nelle modeste amichevoli precampionato. Resta comunque una speranza, quindi vi suggeriamo di non basare il vostro attacco su di lui.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,5672,Dia,True,60,False,,2,"Da centravanti davvero un pesce fuor d'acqua: non segna, si abbassa a legare il gioco non si capisce bene per chi, in più ha sempre una mobilità ridotta. Al momento, decisamente da evitare.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,6556,Noslin,,,False,,2,"Lo scorso anno ha combinato qualcosa di buono solo come attaccante centrale e quindi Gattuso decide saggiamente di utilizzarlo come esterno destro, posizione in cui non ha mai convinto. A queste condizioni, fatene a meno.",False,False,False
1,BOL,LAZ,2026-08-24T16:30:00Z,LAZ,,Artistico,,,False,,2,,False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,2764,Martinez,True,65,False,,4,"L'esordio in casa è la ghiotta occasione per iniziare col primo clean sheet della stagione. Fino all'ultimo ci sarà ballottaggio col collega di reparto, ad ogni modo la fortuna vuole che Inter-Monza, apre la prima giornata del nuovo campionato e si avrà il vantaggio di sapere in anteprima le formazioni ufficiali.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,2814,Provedel,,,False,,3,vedi Martinez,False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,1926,Di Gennaro,,,False,,1,Terzo portiere.,False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,254,Dimarco,,,False,,5,Vedi Consigliati,False,True,True
1,INT,MON,2026-08-22T16:30:00Z,INT,4159,Akanji,,,False,,4,"Il ministro della difesa nerazzurra riparte come elemento imprescindibile per la sua squadra, perfetto per il mod e pericoloso su i piazzati. Punto fermo",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,2514,Stones,True,50,False,,4,"La carriera fatta in Inghilterra depone a suo favore, quando in salute può giocare con la mano in tasca e la sigaretta in bocca: anche per lui è un grande YES",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,2120,Bastoni,,,False,,4,"Il play della retroguardia nerazzurra, deputato a impostare l'azione da dietro e saltare la prima linea di pressing, non mancheranno le sue scorribande sull'out mancino, in tandem con Dimash",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,6217,Bisseck,,,False,,4,"In ballottaggio per un posto nei 3 dietro, Bisteccone ha tutte le qualità per giganteggiare in entrambe le aeree di rigore, trovategli un posticino nelle vostre difese se lo vedete in distinta tra gli 11 titolari, il suo appeal aumenterebba a 4/5",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,5877,Carlos Augusto,,,False,,3,"Per la regola dell'ex è ampiamente schierabile, cautelatevi con adeguata copertura vista la non certa possibilità di andare a voto",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,4177,Pavard,,,False,,3,"Panchinaro di lusso per un Inter che ha abbondanza in ogni reparto, potrebbe reintrare nel lotto delle 5 sostituzioni ma senza garantire certezza di andare a voto",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,2194,Calhanoglu,,,False,,5,"Faro e leader tecnico di questa squadra, portatore sano di gioie fantacalcistiche, il bonus di Calha è sempre dietro l'angolo, non serve nemmeno dirvi che dovete metterlo in campo. Pure con una gamba",True,True,True
1,INT,MON,2026-08-22T16:30:00Z,INT,1870,Barella,,,False,,4,vedi possibili Sorprese,False,True,True
1,INT,MON,2026-08-22T16:30:00Z,INT,152,Zielinski,,,False,,4,vedi Consigliati,True,True,True
1,INT,MON,2026-08-22T16:30:00Z,INT,6274,Diouf,,,False,,3,vedi Possibili Sorprese,False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,7070,Sucic,,,False,,3,"Calciatore cresciuto parecchio nell'ultimo periodo, quest'anno ci si aspetta un upgrade da parte sua, potrebbe trovare spazio nella ripresa, come 4° slot del vostro centrocampo potrebbe starci alla grande, valutate eventuali alternative",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,6503,Stankovic A.,,,False,,3,"Il figlio d'arte inizia la propria avventura tra i professionisti nerazzurri, in base all'andamento della gara potrebbe anche esordire in maglia nerazzurra, al momento al fanta rappresenta una scommessa/azzardo abbastanza grande, nel caso andasse a voto molto più utile al mantra in qualità di M/C.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,5301,L. Henrique,,,False,,3,"Nonostante la partenza di Dumfries, Luisello non ha conquistato la grazie di mister Chivu, superato da Diouf nelle gerarchie della fascia destra potrebbe rimanere per l'intera gara in panca visti i recenti rumors di mercato",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,7071,Pio Esposito,,,False,,5,"Dopo un anno di serie A sulle spalle, inizia ad esserci una certa aspettativa nei confronti del ragazzo, la gara contro il Monza è un'ottima occasione per iniziare col botto il campionato ed entrare nel tabellino dei marcatori",True,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,,Lautaro,True,55,False,,5,"(indice se titolare) - Si riparte dal Capitano. Senza la minima esitazione affidiamogli una maglia, la sua valutazione è solo di 4/5 per via del ballottaggio e della poca preparazione fatta con il resto del gruppo ma uno come Lauti sa sempre come timbrare il cartellino e gonfiare la rete avversaria",True,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,6669,Bonny,,,False,,4,"Apparso pimpante nel precampionato, potrebbe ritrovarsi titolare sabato alla prima in casa. Se non avete nomi altisonanti non è utopistico lanciarlo nella mischia",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,INT,4871,Thuram,,,False,,3,"Del roster di punte nerazzurre, forse quelle meno in condizione visto il suo rientro in gruppo tardivamente a causa del mondiale ma non per questo va escluso a priori dalle vostre formazioni, la gara potrebbe mettersi in discesa e nel secondo tempo trovare campo aperto per ripartenze letali, fateci un pensierino.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,6682,Pizzignacco,,,False,,2,"Titolare confermato per la squalifica di Thiam, ma l'esordio stagionale in Serie A a San Siro contro i campioni d'Italia non è l'ideale: l'attacco nerazzurro è storicamente prolifico, ipotizziamo possa prendere almeno un paio di gol, anche se in caso di qualche parata importante potrebbe strappare un voticino da mod. Ma è comunque una partita proibitiva, ci sono scelte migliori per la giornata.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,7475,Strajnar,,,False,,1,Secondo portiere,False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,5838,Birindelli,,,False,,3,"L'uomo con più esperienza nel Monza, se la vedrà direttamente contro Di Marco, in quello che si preannuncia un duello di ottimo livello. Il Monza ha bisogno delle sue discese, dei suoi palloni recuperati e dei suoi cross velenosi. Attenzione però ai falli, ha il giallo facile.",False,True,True
1,INT,MON,2026-08-22T16:30:00Z,MON,7485,Mangas,,,False,,3,VEDI POSSIBILI SORPRESE,False,True,True
1,INT,MON,2026-08-22T16:30:00Z,MON,7238,Kouadio,,,False,,2,"Al debutto in maglia biancorossa, dovrà contenere le folate offensive dei neroazzurri: compito sicuramente arduo, ma nel precampionato questo ragazzo non ha sfigurato, quindi con un po' di fortuna potrà dire la sua. Visto però l'impegno proibitivo, non ci sentiamo di consigliarlo a pieno.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,2115,Delli Carri,True,80,False,,2,"Avrà contro Lautaro e Thuram, dovrà essere bravo a chiuderli e a far ripartire l'azione. Potrebbe farsi sentire sui calci piazzati, ma gli avversari sono la squadra che ha segnato più gol di testa nella scorsa stagione.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,4925,Carboni,,,False,,2,"Il più esperto del terzetto arretrato, chiamato a guidare la retroguardia contro Lautaro e Pio Esposito. Potrebbe non essere la partita ideale per schierarlo.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,7476,Bakouné,,,False,,2,"Dovrebbe partire dalla panchina, a meno che Birindelli non parta braccetto di difesa. In quel caso partirebbe titolare sulla corsia di destra e avrà l'arduo compito di contenere Di Marco. Più probabile un suo impiego nella ripresa, se il Monza dovesse provare a recuperare lo svantaggio e dovrà spaccare la partita con le sue accelerazioni.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,6659,Lucchesi,False,20,False,,2,"Riserva di Delli Carri, potrebbe ritagliarsi uno spezzone di partita, ma nulla di più.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,5399,Antov,,,False,,1,Riserva.,False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,,Forson,True,70,False,,3,"Il giovane talento proveniente dal settore giovanile dello United dovrebbe vincere il ballottaggio con Colpani, in Coppa Italia ha sorpreso, mostrando buone trame offensive e svariando praticamente su tutto il campo. Ha 22 anni e voglia di spaccare il mondo, in attesa che arrivino rinforzi dal mercato che potrebbero togliergli minuti, si prenderà la trequarti del Monza, Juric gli sta dando fiducia.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,5878,Colpani,False,30,False,,3,"Che ci volete fare, saremo degli inguaribili romantici, ma anche se non dovesse partire titolare, chi può inventare qualcosa in questa squadra ancora rimaneggiata da un mercato incompleto, se non il buon Andrea? C'è da dire che contro l'Avellino non ha brillato, magari dover giocare contro un'avversaria più blasonata, potrebbe fargli sbloccare quel qualcosa che gli sta mancando da due anni. Scommessa ad alto rischio.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,,Mout,,,False,,2,"Juric ha detto che il giocatore ha avuto una grossa crescita in un mese e mezzo: 19 anni e buonissima personalità, avrà l'occasione di prendere in mano le chiavi del centrocampo in vista di questa partita. Stranamente non è ancora in lista FC.",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,,Foe Ondoa,,,False,,2,"Anche lui al momento non è nel listone FC, giocherà in mezzo presumibilmente vista l'ecatombe di centrocampisti centrali. Si può evitare in questo match",False,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,2155,Cutrone,,,False,,3,VEDI CONSIGLIATI,True,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,7523,Varela,,,False,,2,"Sbaglieremo e ci prenderemo i giusti insulti, ma nonostante la doppietta contro l'Avellino in Coppa Italia, non ci sentiamo di consigliarlo particolarmente all'esordio in Serie A in trasferta contro i campioni in carica.",True,False,False
1,INT,MON,2026-08-22T16:30:00Z,MON,7546,Robinson,,,False,,1,"Giovanissimo, appena arrivato dal Southampton. Juric non lo ha schierato contro l'Avellino in Coppa Italia, lo farà in campionato contro l'Inter? Noi dubitiamo fortemente, attendiamo momenti migliori, il talento c'è sicuramente.",False,False,False
